time,latitude,longitude,depth_pressure,TEMPERATURE,SALINITY
27660.050127314815,-32.17612,106.80335,1544.04,2.851,35.811
27660.050127314815,-32.17612,106.80335,1546.04,2.847,35.808
27660.050127314815,-32.17612,106.80335,1548.04,2.841,35.805
27660.050127314815,-32.17612,106.80335,1549.96,2.839,35.803
27660.050127314815,-32.17612,106.80335,1551.92,2.837,35.802
27660.050127314815,-32.17612,106.80335,1553.96,2.836,35.802
27660.050127314815,-32.17612,106.80335,1556,2.834,35.8
27660.050127314815,-32.17612,106.80335,1557.96,2.833,35.8
27660.050127314815,-32.17612,106.80335,1559.96,2.833,35.798
27660.050127314815,-32.17612,106.80335,1562,2.83,35.795
27660.050127314815,-32.17612,106.80335,1564,2.827,35.792
27660.050127314815,-32.17612,106.80335,1566.04,2.824,35.79
27660.050127314815,-32.17612,106.80335,1568.04,2.823,35.788
27660.050127314815,-32.17612,106.80335,1569.96,2.82,35.786
27660.050127314815,-32.17612,106.80335,1572,2.813,35.783
27660.050127314815,-32.17612,106.80335,1574,2.806,35.779
27660.050127314815,-32.17612,106.80335,1576,2.802,35.774
27660.050127314815,-32.17612,106.80335,1578.04,2.802,35.773
27660.050127314815,-32.17612,106.80335,1579.96,2.802,35.771
27660.050127314815,-32.17612,106.80335,1582,2.802,35.767
27660.050127314815,-32.17612,106.80335,1584,2.8,35.762
27660.050127314815,-32.17612,106.80335,1585.96,2.797,35.757
27660.050127314815,-32.17612,106.80335,1587.96,2.796,35.753
27660.050127314815,-32.17612,106.80335,1590,2.792,35.751
27660.050127314815,-32.17612,106.80335,1591.96,2.788,35.749
27660.050127314815,-32.17612,106.80335,1593.92,2.783,35.746
27660.050127314815,-32.17612,106.80335,1596,2.777,35.744
27660.050127314815,-32.17612,106.80335,1598,2.772,35.744
27660.050127314815,-32.17612,106.80335,1600,2.768,35.741
27660.050127314815,-32.17612,106.80335,1601.96,2.766,35.74
27660.050127314815,-32.17612,106.80335,1604,2.765,35.738
27660.050127314815,-32.17612,106.80335,1606,2.763,35.735
27660.050127314815,-32.17612,106.80335,1608.04,2.762,35.734
27660.050127314815,-32.17612,106.80335,1610.04,2.761,35.733
27660.050127314815,-32.17612,106.80335,1612,2.76,35.731
27660.050127314815,-32.17612,106.80335,1613.96,2.755,35.727
27660.050127314815,-32.17612,106.80335,1616,2.753,35.724
27660.050127314815,-32.17612,106.80335,1618.04,2.752,35.721
27660.050127314815,-32.17612,106.80335,1620.04,2.75,35.719
27660.050127314815,-32.17612,106.80335,1622.04,2.748,35.717
27660.050127314815,-32.17612,106.80335,1624,2.745,35.716
27660.050127314815,-32.17612,106.80335,1625.96,2.744,35.713
27660.050127314815,-32.17612,106.80335,1628,2.74,35.712
27660.050127314815,-32.17612,106.80335,1630.04,2.735,35.712
27660.050127314815,-32.17612,106.80335,1632.04,2.732,35.709
27660.050127314815,-32.17612,106.80335,1634.04,2.728,35.708
27660.050127314815,-32.17612,106.80335,1636.04,2.726,35.708
27660.050127314815,-32.17612,106.80335,1638.04,2.722,35.707
27660.050127314815,-32.17612,106.80335,1640.04,2.713,35.705
27660.050127314815,-32.17612,106.80335,1642.04,2.707,35.705
27660.050127314815,-32.17612,106.80335,1644,2.706,35.705
27660.050127314815,-32.17612,106.80335,1645.96,2.705,35.703
27660.050127314815,-32.17612,106.80335,1648,2.705,35.703
27660.050127314815,-32.17612,106.80335,1649.96,2.705,35.699
27660.050127314815,-32.17612,106.80335,1651.96,2.703,35.699
27660.050127314815,-32.17612,106.80335,1654,2.7,35.694
27660.050127314815,-32.17612,106.80335,1656,2.696,35.693
27660.050127314815,-32.17612,106.80335,1657.96,2.692,35.692
27660.050127314815,-32.17612,106.80335,1659.96,2.689,35.691
27660.050127314815,-32.17612,106.80335,1661.96,2.687,35.69
27660.050127314815,-32.17612,106.80335,1663.96,2.685,35.689
27660.050127314815,-32.17612,106.80335,1666,2.682,35.688
27660.050127314815,-32.17612,106.80335,1668,2.679,35.685
27660.050127314815,-32.17612,106.80335,1670,2.678,35.683
27660.050127314815,-32.17612,106.80335,1671.96,2.677,35.682
27660.050127314815,-32.17612,106.80335,1673.96,2.673,35.68
27660.050127314815,-32.17612,106.80335,1676,2.669,35.678
27660.050127314815,-32.17612,106.80335,1678.04,2.666,35.678
27660.050127314815,-32.17612,106.80335,1680.04,2.663,35.677
27660.050127314815,-32.17612,106.80335,1682.04,2.662,35.674
27660.050127314815,-32.17612,106.80335,1684.04,2.66,35.673
27660.050127314815,-32.17612,106.80335,1686.04,2.659,35.672
27660.050127314815,-32.17612,106.80335,1688,2.658,35.667
27660.050127314815,-32.17612,106.80335,1690,2.657,35.666
27660.050127314815,-32.17612,106.80335,1692,2.656,35.665
27660.050127314815,-32.17612,106.80335,1694,2.655,35.664
27660.050127314815,-32.17612,106.80335,1696,2.652,35.664
27660.050127314815,-32.17612,106.80335,1697.96,2.65,35.662
27660.050127314815,-32.17612,106.80335,1700,2.648,35.66
27660.050127314815,-32.17612,106.80335,1702,2.646,35.658
27660.050127314815,-32.17612,106.80335,1704.04,2.645,35.655
27660.050127314815,-32.17612,106.80335,1706.04,2.643,35.653
27660.050127314815,-32.17612,106.80335,1708.04,2.642,35.652
27660.050127314815,-32.17612,106.80335,1710.08,2.64,35.651
27660.050127314815,-32.17612,106.80335,1712,2.638,35.65
27660.050127314815,-32.17612,106.80335,1713.96,2.636,35.649
27660.050127314815,-32.17612,106.80335,1715.96,2.635,35.647
27660.050127314815,-32.17612,106.80335,1717.96,2.633,35.647
27660.050127314815,-32.17612,106.80335,1720,2.629,35.645
27660.050127314815,-32.17612,106.80335,1722,2.626,35.642
27660.050127314815,-32.17612,106.80335,1724,2.625,35.64
27660.050127314815,-32.17612,106.80335,1726,2.624,35.637
27660.050127314815,-32.17612,106.80335,1728.04,2.623,35.634
27660.050127314815,-32.17612,106.80335,1730,2.617,35.633
27660.050127314815,-32.17612,106.80335,1731.96,2.616,35.633
27660.050127314815,-32.17612,106.80335,1733.96,2.615,35.632
27660.050127314815,-32.17612,106.80335,1736,2.614,35.633
27660.050127314815,-32.17612,106.80335,1738,2.612,35.631
27660.050127314815,-32.17612,106.80335,1739.96,2.611,35.633
27660.050127314815,-32.17612,106.80335,1742.04,2.61,35.629
27660.050127314815,-32.17612,106.80335,1744,2.608,35.628
27660.050127314815,-32.17612,106.80335,1745.96,2.607,35.628
27660.050127314815,-32.17612,106.80335,1748,2.605,35.626
27660.050127314815,-32.17612,106.80335,1750.04,2.604,35.624
27660.050127314815,-32.17612,106.80335,1752.04,2.604,35.622
27660.050127314815,-32.17612,106.80335,1754,2.603,35.62
27660.050127314815,-32.17612,106.80335,1756,2.603,35.619
27660.050127314815,-32.17612,106.80335,1758,2.601,35.618
27660.050127314815,-32.17612,106.80335,1760,2.599,35.618
27660.050127314815,-32.17612,106.80335,1761.96,2.597,35.616
27660.050127314815,-32.17612,106.80335,1764,2.595,35.615
27660.050127314815,-32.17612,106.80335,1766.04,2.589,35.612
27660.050127314815,-32.17612,106.80335,1768.04,2.584,35.612
27660.050127314815,-32.17612,106.80335,1770,2.581,35.611
27660.050127314815,-32.17612,106.80335,1772.04,2.579,35.61
27660.050127314815,-32.17612,106.80335,1774,2.577,35.607
27660.050127314815,-32.17612,106.80335,1775.96,2.575,35.606
27660.050127314815,-32.17612,106.80335,1777.96,2.571,35.605
27660.050127314815,-32.17612,106.80335,1780.04,2.567,35.604
27660.050127314815,-32.17612,106.80335,1782,2.566,35.604
27660.050127314815,-32.17612,106.80335,1784,2.566,35.603
27660.050127314815,-32.17612,106.80335,1786,2.565,35.603
27660.050127314815,-32.17612,106.80335,1787.96,2.563,35.601
27660.050127314815,-32.17612,106.80335,1790.04,2.559,35.6
27660.050127314815,-32.17612,106.80335,1792,2.558,35.6
27660.050127314815,-32.17612,106.80335,1794,2.555,35.598
27660.050127314815,-32.17612,106.80335,1796,2.554,35.597
27660.050127314815,-32.17612,106.80335,1798.04,2.553,35.594
27660.050127314815,-32.17612,106.80335,1800.04,2.552,35.594
27660.050127314815,-32.17612,106.80335,1801.96,2.551,35.593
27660.050127314815,-32.17612,106.80335,1803.96,2.543,35.593
27660.050127314815,-32.17612,106.80335,1806.04,2.535,35.591
27660.050127314815,-32.17612,106.80335,1808.04,2.532,35.59
27660.050127314815,-32.17612,106.80335,1810,2.531,35.591
27660.050127314815,-32.17612,106.80335,1812,2.529,35.59
27660.050127314815,-32.17612,106.80335,1814,2.524,35.59
27660.050127314815,-32.17612,106.80335,1815.96,2.52,35.588
27660.050127314815,-32.17612,106.80335,1817.96,2.52,35.588
27660.050127314815,-32.17612,106.80335,1820,2.518,35.587
27660.050127314815,-32.17612,106.80335,1822.04,2.509,35.586
27660.050127314815,-32.17612,106.80335,1823.96,2.503,35.584
27660.050127314815,-32.17612,106.80335,1825.96,2.502,35.584
27660.050127314815,-32.17612,106.80335,1828,2.501,35.584
27660.050127314815,-32.17612,106.80335,1830,2.5,35.583
27660.050127314815,-32.17612,106.80335,1832,2.498,35.583
27660.050127314815,-32.17612,106.80335,1834,2.496,35.582
27660.050127314815,-32.17612,106.80335,1836,2.495,35.581
27660.050127314815,-32.17612,106.80335,1838.04,2.494,35.581
27660.050127314815,-32.17612,106.80335,1840.04,2.49,35.58
27660.050127314815,-32.17612,106.80335,1841.96,2.487,35.578
27660.050127314815,-32.17612,106.80335,1843.96,2.485,35.578
27660.050127314815,-32.17612,106.80335,1845.96,2.483,35.576
27660.050127314815,-32.17612,106.80335,1848,2.482,35.575
27660.050127314815,-32.17612,106.80335,1850,2.481,35.574
27660.050127314815,-32.17612,106.80335,1852,2.479,35.572
27660.050127314815,-32.17612,106.80335,1854,2.477,35.571
27660.050127314815,-32.17612,106.80335,1855.96,2.474,35.571
27660.050127314815,-32.17612,106.80335,1858,2.471,35.569
27660.050127314815,-32.17612,106.80335,1860,2.469,35.569
27660.050127314815,-32.17612,106.80335,1861.96,2.466,35.568
27660.050127314815,-32.17612,106.80335,1864,2.465,35.566
27660.050127314815,-32.17612,106.80335,1866,2.463,35.566
27660.050127314815,-32.17612,106.80335,1868,2.461,35.566
27660.050127314815,-32.17612,106.80335,1870,2.458,35.564
27660.050127314815,-32.17612,106.80335,1872,2.453,35.563
27660.050127314815,-32.17612,106.80335,1873.96,2.451,35.563
27660.050127314815,-32.17612,106.80335,1875.96,2.451,35.562
27660.050127314815,-32.17612,106.80335,1877.96,2.45,35.56
27660.050127314815,-32.17612,106.80335,1880,2.445,35.56
27660.050127314815,-32.17612,106.80335,1882,2.442,35.559
27660.050127314815,-32.17612,106.80335,1884,2.437,35.558
27660.050127314815,-32.17612,106.80335,1886,2.436,35.556
27660.050127314815,-32.17612,106.80335,1888,2.432,35.556
27660.050127314815,-32.17612,106.80335,1890.04,2.43,35.555
27660.050127314815,-32.17612,106.80335,1891.96,2.429,35.553
27660.050127314815,-32.17612,106.80335,1894,2.427,35.551
27660.050127314815,-32.17612,106.80335,1896.04,2.426,35.55
27660.050127314815,-32.17612,106.80335,1898,2.425,35.549
27660.050127314815,-32.17612,106.80335,1899.96,2.424,35.548
27660.050127314815,-32.17612,106.80335,1902,2.418,35.547
27660.050127314815,-32.17612,106.80335,1904.04,2.415,35.546
27660.050127314815,-32.17612,106.80335,1906.04,2.414,35.546
27660.050127314815,-32.17612,106.80335,1908.04,2.411,35.545
27660.050127314815,-32.17612,106.80335,1910.04,2.41,35.544
27660.050127314815,-32.17612,106.80335,1912.04,2.41,35.544
27660.050127314815,-32.17612,106.80335,1914.04,2.409,35.544
27660.050127314815,-32.17612,106.80335,1916.08,2.409,35.544
27660.050127314815,-32.17612,106.80335,1918,2.409,35.541
27660.050127314815,-32.17612,106.80335,1919.96,2.409,35.541
27660.050127314815,-32.17612,106.80335,1921.96,2.406,35.54
27660.050127314815,-32.17612,106.80335,1924,2.404,35.538
27660.050127314815,-32.17612,106.80335,1925.96,2.403,35.537
27660.050127314815,-32.17612,106.80335,1927.96,2.402,35.536
27660.050127314815,-32.17612,106.80335,1930.04,2.399,35.535
27660.050127314815,-32.17612,106.80335,1932,2.395,35.535
27660.050127314815,-32.17612,106.80335,1934,2.394,35.532
27660.050127314815,-32.17612,106.80335,1936.04,2.391,35.529
27660.050127314815,-32.17612,106.80335,1938.04,2.386,35.528
27660.050127314815,-32.17612,106.80335,1940,2.384,35.528
27660.050127314815,-32.17612,106.80335,1942,2.382,35.526
27660.050127314815,-32.17612,106.80335,1944.04,2.38,35.525
27660.050127314815,-32.17612,106.80335,1946,2.377,35.525
27660.050127314815,-32.17612,106.80335,1948,2.374,35.525
27660.050127314815,-32.17612,106.80335,1950,2.37,35.524
27660.050127314815,-32.17612,106.80335,1952.04,2.366,35.522
27660.050127314815,-32.17612,106.80335,1954.04,2.366,35.522
27660.050127314815,-32.17612,106.80335,1956,2.366,35.521
27660.050127314815,-32.17612,106.80335,1957.96,2.366,35.519
27660.050127314815,-32.17612,106.80335,1959.96,2.363,35.517
27660.050127314815,-32.17612,106.80335,1962.04,2.355,35.514
27660.050127314815,-32.17612,106.80335,1964.04,2.351,35.513
27660.050127314815,-32.17612,106.80335,1966,2.348,35.513
27660.050127314815,-32.17612,106.80335,1968,2.345,35.512
27660.050127314815,-32.17612,106.80335,1970.04,2.344,35.51
27660.050127314815,-32.17612,106.80335,1972,2.343,35.508
27660.050127314815,-32.17612,106.80335,1973.96,2.341,35.505
27660.050127314815,-32.17612,106.80335,1975.96,2.341,35.505
27660.050127314815,-32.17612,106.80335,1977.92,2.34,35.503
27660.050127314815,-32.17612,106.80335,1980,2.338,35.324
27660.050127314815,-32.17612,106.80335,1982.04,2.336,35.324
27660.050127314815,-32.17612,106.80335,1983.96,2.336,35.325
27660.050127314815,-32.17612,106.80335,1985.96,2.335,35.324
27660.050127314815,-32.17612,106.80335,1987.96,2.335,35.324
27660.050127314815,-32.17612,106.80335,1989.96,2.335,35.325
27660.050127314815,-32.17612,106.80335,1992,2.334,35.325
27660.050127314815,-32.17612,106.80335,1994,2.334,35.325
27660.050127314815,-32.17612,106.80335,1996,2.334,35.325
27660.050127314815,-32.17612,106.80335,1998.04,2.331,35.325
27660.050127314815,-32.17612,106.80335,2000,2.33,35.325
27660.050127314815,-32.17612,106.80335,2001.96,2.327,35.324
27660.050127314815,-32.17612,106.80335,2004,2.324,35.325
27660.050127314815,-32.17612,106.80335,2006,2.322,35.324
27660.050127314815,-32.17612,106.80335,2008.04,2.319,35.324
27660.050127314815,-32.17612,106.80335,2009.76,2.316,35.325
27660.050127314815,-32.17612,106.80335,2011.4,2.315,35.324
27660.035648148147,-51.27326667,64.96338,2.9,2.85,35.325
27660.035648148147,-51.27326667,64.96338,4,2.851,35.325
27660.035648148147,-51.27326667,64.96338,4.9,2.85,35.325
27660.035648148147,-51.27326667,64.96338,6,2.851,35.325
27660.035648148147,-51.27326667,64.96338,6.8,2.85,35.325
27660.035648148147,-51.27326667,64.96338,7.8,2.846,35.325
27660.035648148147,-51.27326667,64.96338,9,2.852,35.323
27660.035648148147,-51.27326667,64.96338,10,2.854,35.325
27660.035648148147,-51.27326667,64.96338,11.4,2.866,35.324
27660.035648148147,-51.27326667,64.96338,13.2,2.865,35.324
27660.035648148147,-51.27326667,64.96338,15.3,2.865,35.324
27660.035648148147,-51.27326667,64.96338,17.4,2.865,35.325
27660.035648148147,-51.27326667,64.96338,19.3,2.862,35.324
27660.035648148147,-51.27326667,64.96338,21.2,2.862,35.326
27660.035648148147,-51.27326667,64.96338,23.1,2.866,35.326
27660.035648148147,-51.27326667,64.96338,25.5,2.865,35.325
27660.035648148147,-51.27326667,64.96338,27.7,2.867,35.326
27660.035648148147,-51.27326667,64.96338,29.5,2.867,35.318
27660.035648148147,-51.27326667,64.96338,31.3,2.866,35.324
27660.035648148147,-51.27326667,64.96338,33.3,2.869,35.325
27660.035648148147,-51.27326667,64.96338,35.3,2.869,35.324
27660.035648148147,-51.27326667,64.96338,37.4,2.869,35.324
27660.035648148147,-51.27326667,64.96338,39.4,2.869,35.324
27660.035648148147,-51.27326667,64.96338,41.4,2.869,35.324
27660.035648148147,-51.27326667,64.96338,43.4,2.87,35.324
27660.035648148147,-51.27326667,64.96338,45.4,2.87,35.324
27660.035648148147,-51.27326667,64.96338,47.4,2.87,35.323
27660.035648148147,-51.27326667,64.96338,49.4,2.87,35.323
27660.035648148147,-51.27326667,64.96338,51.3,2.869,35.323
27660.035648148147,-51.27326667,64.96338,53.3,2.868,35.323
27660.035648148147,-51.27326667,64.96338,55.4,2.867,35.323
27660.035648148147,-51.27326667,64.96338,57.6,2.868,35.323
27660.035648148147,-51.27326667,64.96338,59.7,2.869,35.324
27660.035648148147,-51.27326667,64.96338,61.7,2.868,35.324
27660.035648148147,-51.27326667,64.96338,63.8,2.869,35.323
27660.035648148147,-51.27326667,64.96338,65.7,2.868,35.324
27660.035648148147,-51.27326667,64.96338,67.7,2.869,35.324
27660.035648148147,-51.27326667,64.96338,69.6,2.869,35.324
27660.035648148147,-51.27326667,64.96338,71.6,2.869,35.324
27660.035648148147,-51.27326667,64.96338,73.5,2.87,35.323
27660.035648148147,-51.27326667,64.96338,75.5,2.87,35.323
27660.035648148147,-51.27326667,64.96338,77.5,2.87,35.324
27660.035648148147,-51.27326667,64.96338,79.5,2.87,35.323
27660.035648148147,-51.27326667,64.96338,81.5,2.871,35.323
27660.035648148147,-51.27326667,64.96338,83.5,2.87,35.321
27660.035648148147,-51.27326667,64.96338,85.4,2.87,35.321
27660.035648148147,-51.27326667,64.96338,87.2,2.869,35.32
27660.035648148147,-51.27326667,64.96338,89.4,2.87,35.319
27660.035648148147,-51.27326667,64.96338,91.5,2.869,35.322
27660.035648148147,-51.27326667,64.96338,93.3,2.869,35.317
27660.035648148147,-51.27326667,64.96338,95.3,2.87,35.316
27660.035648148147,-51.27326667,64.96338,97.2,2.87,35.316
27660.035648148147,-51.27326667,64.96338,99.2,2.869,35.316
27660.035648148147,-51.27326667,64.96338,101.4,2.87,35.315
27660.035648148147,-51.27326667,64.96338,103.6,2.87,35.315
27660.035648148147,-51.27326667,64.96338,105.3,2.87,35.314
27660.035648148147,-51.27326667,64.96338,107.2,2.87,35.317
27660.035648148147,-51.27326667,64.96338,109.3,2.87,35.317
27660.035648148147,-51.27326667,64.96338,111.3,2.87,35.319
27660.035648148147,-51.27326667,64.96338,113.2,2.87,35.322
27660.035648148147,-51.27326667,64.96338,115.1,2.87,35.316
27660.035648148147,-51.27326667,64.96338,117.1,2.869,35.316
27660.035648148147,-51.27326667,64.96338,119.4,2.87,35.315
27660.035648148147,-51.27326667,64.96338,121.6,2.869,35.313
27660.035648148147,-51.27326667,64.96338,123.3,2.869,35.315
27660.035648148147,-51.27326667,64.96338,125.4,2.869,35.317
27660.035648148147,-51.27326667,64.96338,127.5,2.869,35.313
27660.035648148147,-51.27326667,64.96338,129.3,2.869,35.304
27660.035648148147,-51.27326667,64.96338,131.1,2.87,35.297
27660.035648148147,-51.27326667,64.96338,133,2.871,35.292
27660.035648148147,-51.27326667,64.96338,135.4,2.871,35.283
27660.035648148147,-51.27326667,64.96338,137.9,2.872,35.261
27660.035648148147,-51.27326667,64.96338,139.9,2.871,35.198
27660.035648148147,-51.27326667,64.96338,141.9,2.871,35.151
27660.035648148147,-51.27326667,64.96338,143.9,2.872,35.136
27660.035648148147,-51.27326667,64.96338,145.8,2.872,35.127
27660.035648148147,-51.27326667,64.96338,147.5,2.872,35.12
27660.035648148147,-51.27326667,64.96338,149.1,2.872,35.108
27660.035648148147,-51.27326667,64.96338,151.4,2.872,35.079
27660.035648148147,-51.27326667,64.96338,153.7,2.872,35.072
27660.035648148147,-51.27326667,64.96338,155.4,2.872,35.067
27660.035648148147,-51.27326667,64.96338,157.1,2.872,35.053
27660.035648148147,-51.27326667,64.96338,159.2,2.873,35.041
27660.035648148147,-51.27326667,64.96338,161.3,2.873,35.037
27660.035648148147,-51.27326667,64.96338,163.4,2.873,35.055
27660.035648148147,-51.27326667,64.96338,165.4,2.873,35.141
27660.035648148147,-51.27326667,64.96338,167.5,2.873,35.148
27660.035648148147,-51.27326667,64.96338,169.7,2.874,35.147
27660.035648148147,-51.27326667,64.96338,171.8,2.873,35.147
27660.035648148147,-51.27326667,64.96338,173.8,2.873,35.146
27660.035648148147,-51.27326667,64.96338,175.7,2.873,35.145
27660.035648148147,-51.27326667,64.96338,177.7,2.874,35.143
27660.035648148147,-51.27326667,64.96338,179.8,2.874,35.134
27660.035648148147,-51.27326667,64.96338,181.5,2.874,35.128
27660.035648148147,-51.27326667,64.96338,183.1,2.874,35.1
27660.035648148147,-51.27326667,64.96338,185.2,2.874,35.092
27660.035648148147,-51.27326667,64.96338,187.2,2.874,35.086
27660.035648148147,-51.27326667,64.96338,189.5,2.875,35.075
27660.035648148147,-51.27326667,64.96338,191.6,2.875,35.075
27660.035648148147,-51.27326667,64.96338,193.6,2.875,35.085
27660.035648148147,-51.27326667,64.96338,195.6,2.875,35.103
27660.035648148147,-51.27326667,64.96338,197.3,2.875,35.127
27660.035648148147,-51.27326667,64.96338,199.3,2.875,35.146
27660.035648148147,-51.27326667,64.96338,201.3,2.876,35.127
27660.035648148147,-51.27326667,64.96338,203.3,2.876,35.108
27660.035648148147,-51.27326667,64.96338,205.3,2.875,35.114
27660.035648148147,-51.27326667,64.96338,207.2,2.876,35.117
27660.035648148147,-51.27326667,64.96338,209.6,2.875,35.12
27660.035648148147,-51.27326667,64.96338,211.6,2.875,35.107
27660.035648148147,-51.27326667,64.96338,213.2,2.869,35.099
27660.035648148147,-51.27326667,64.96338,215.3,2.861,35.09
27660.035648148147,-51.27326667,64.96338,217.3,2.844,35.086
27660.035648148147,-51.27326667,64.96338,219.4,2.841,35.078
27660.035648148147,-51.27326667,64.96338,221.5,2.84,35.067
27660.035648148147,-51.27326667,64.96338,223.2,2.827,35.062
27660.035648148147,-51.27326667,64.96338,225.4,2.804,35.061
27660.035648148147,-51.27326667,64.96338,227.6,2.793,35.055
27660.035648148147,-51.27326667,64.96338,229.3,2.799,35.047
27660.035648148147,-51.27326667,64.96338,231.4,2.828,35.033
27660.035648148147,-51.27326667,64.96338,233.6,2.825,35.021
27660.035648148147,-51.27326667,64.96338,235.3,2.825,35.012
27660.035648148147,-51.27326667,64.96338,237.5,2.816,35.001
27660.035648148147,-51.27326667,64.96338,239.7,2.798,34.979
27660.035648148147,-51.27326667,64.96338,241.4,2.79,34.967
27660.035648148147,-51.27326667,64.96338,243.2,2.802,34.946
27660.035648148147,-51.27326667,64.96338,245,2.823,34.914
27660.035648148147,-51.27326667,64.96338,247.4,2.828,34.891
27660.035648148147,-51.27326667,64.96338,249.7,2.827,34.877
27660.035648148147,-51.27326667,64.96338,251.6,2.819,34.866
27660.035648148147,-51.27326667,64.96338,253.4,2.805,34.851
27660.035648148147,-51.27326667,64.96338,255.3,2.799,34.843
27660.035648148147,-51.27326667,64.96338,257.2,2.799,34.82
27660.035648148147,-51.27326667,64.96338,259.2,2.799,34.799
27660.035648148147,-51.27326667,64.96338,261.1,2.798,34.768
27660.035648148147,-51.27326667,64.96338,263.1,2.798,34.758
27660.035648148147,-51.27326667,64.96338,265.2,2.796,34.75
27660.035648148147,-51.27326667,64.96338,267.3,2.792,34.739
27660.035648148147,-51.27326667,64.96338,269.4,2.787,34.745
27660.035648148147,-51.27326667,64.96338,271.5,2.786,34.737
27660.035648148147,-51.27326667,64.96338,273.3,2.786,34.721
27660.035648148147,-51.27326667,64.96338,275.4,2.784,34.704
27660.035648148147,-51.27326667,64.96338,277.3,2.782,34.681
27660.035648148147,-51.27326667,64.96338,279.3,2.78,34.661
27660.035648148147,-51.27326667,64.96338,281.3,2.772,34.643
27660.035648148147,-51.27326667,64.96338,283.3,2.769,34.632
27660.035648148147,-51.27326667,64.96338,285.3,2.766,34.619
27660.035648148147,-51.27326667,64.96338,287.4,2.765,34.618
27660.035648148147,-51.27326667,64.96338,289.4,2.764,34.608
27660.035648148147,-51.27326667,64.96338,291.4,2.763,34.593
27660.035648148147,-51.27326667,64.96338,293.5,2.763,34.582
27660.035648148147,-51.27326667,64.96338,295.5,2.762,34.568
27660.035648148147,-51.27326667,64.96338,297.4,2.762,34.556
27660.035648148147,-51.27326667,64.96338,299.4,2.757,34.548
27660.035648148147,-51.27326667,64.96338,303,2.757,34.533
27660.035648148147,-51.27326667,64.96338,308,2.759,34.52
27660.035648148147,-51.27326667,64.96338,313,2.756,34.507
27660.035648148147,-51.27326667,64.96338,318.1,2.76,34.494
27660.035648148147,-51.27326667,64.96338,323,2.77,34.484
27660.035648148147,-51.27326667,64.96338,328.1,2.784,34.474
27660.035648148147,-51.27326667,64.96338,333.2,2.781,34.46
27660.035648148147,-51.27326667,64.96338,338.1,2.781,34.446
27660.035648148147,-51.27326667,64.96338,342.9,2.781,34.439
27660.035648148147,-51.27326667,64.96338,347.9,2.778,34.431
27660.035648148147,-51.27326667,64.96338,352.8,2.778,34.419
27660.035648148147,-51.27326667,64.96338,357.9,2.77,34.411
27660.035648148147,-51.27326667,64.96338,363.1,2.758,34.404
27660.035648148147,-51.27326667,64.96338,368.2,2.734,34.399
27660.035648148147,-51.27326667,64.96338,372.8,2.719,34.396
27660.035648148147,-51.27326667,64.96338,377.9,2.71,34.39
27660.035648148147,-51.27326667,64.96338,383.2,2.706,34.381
27660.035648148147,-51.27326667,64.96338,388,2.704,34.373
27660.035648148147,-51.27326667,64.96338,392.8,2.689,34.369
27660.035648148147,-51.27326667,64.96338,397.6,2.675,34.364
27660.035648148147,-51.27326667,64.96338,402.7,2.667,34.361
27660.035648148147,-51.27326667,64.96338,407.8,2.669,34.358
27660.035648148147,-51.27326667,64.96338,412.8,2.651,34.357
27660.035648148147,-51.27326667,64.96338,417.8,2.645,34.353
27660.035648148147,-51.27326667,64.96338,422.9,2.641,34.35
27660.035648148147,-51.27326667,64.96338,427.7,2.638,34.349
27660.035648148147,-51.27326667,64.96338,432.7,2.638,34.347
27660.035648148147,-51.27326667,64.96338,437.7,2.635,34.344
27660.035648148147,-51.27326667,64.96338,442.8,2.62,34.343
27660.035648148147,-51.27326667,64.96338,448,2.617,34.342
27660.035648148147,-51.27326667,64.96338,453.2,2.613,34.341
27660.035648148147,-51.27326667,64.96338,457.9,2.618,34.344
27660.035648148147,-51.27326667,64.96338,462.7,2.611,34.346
27660.035648148147,-51.27326667,64.96338,468,2.608,34.349
27660.035648148147,-51.27326667,64.96338,473,2.624,34.351
27660.035648148147,-51.27326667,64.96338,477.7,2.615,34.352
27660.035648148147,-51.27326667,64.96338,482.8,2.606,34.357
27660.035648148147,-51.27326667,64.96338,487.9,2.608,34.358
27660.035648148147,-51.27326667,64.96338,492.9,2.616,34.36
27660.035648148147,-51.27326667,64.96338,498,2.615,34.36
27660.035648148147,-51.27326667,64.96338,503.1,2.613,34.359
27660.035648148147,-51.27326667,64.96338,508.1,2.613,34.36
27660.035648148147,-51.27326667,64.96338,512.9,2.613,34.365
27660.035648148147,-51.27326667,64.96338,518.1,2.612,34.369
27660.035648148147,-51.27326667,64.96338,523.3,2.61,34.373
27660.035648148147,-51.27326667,64.96338,528.3,2.603,34.375
27660.035648148147,-51.27326667,64.96338,532.9,2.597,34.379
27660.035648148147,-51.27326667,64.96338,537.5,2.594,34.386
27660.035648148147,-51.27326667,64.96338,542.5,2.591,34.39
27660.035648148147,-51.27326667,64.96338,547.6,2.588,34.394
27660.035648148147,-51.27326667,64.96338,552.6,2.585,34.402
27660.035648148147,-51.27326667,64.96338,557.7,2.58,34.408
27660.035648148147,-51.27326667,64.96338,563,2.576,34.41
27660.035648148147,-51.27326667,64.96338,568.1,2.574,34.414
27660.035648148147,-51.27326667,64.96338,573.2,2.569,34.418
27660.035648148147,-51.27326667,64.96338,578,2.564,34.421
